School,Teacher,Teacher ID,Teacher Age Group,Experience,Grade,Class size,Income Type,Ethnicity,% of low,% of multi,AveAca,AveSocio,Weighted_Score,Cluster,Gifted_Prob,Gifted
8,1,42,30.0,1.0,3,16,1,1,18.75,18.75,-0.174806654,0.020536002,-0.1162038572,1,0.5028114364966507,0
5,2,22,40.0,2.0,3,19,1,1,21.05,21.06,-0.056814004,-0.265636243,-0.11946067569999999,0,0.4998660653298882,0
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,0.045417205,-0.512838767,-0.12205958659999999,0,0.4975155686275576,0
2,4,9,40.0,2.0,5,20,1,2,5.0,70.0,0.077492302,-0.588860904,-0.12241365979999999,0,0.49719533745197425,0
2,4,9,40.0,2.0,5,20,1,2,5.0,70.0,0.077492302,-0.588860904,-0.12241365979999999,0,0.49719533745197425,0
9,6,55,20.0,0.0,6,20,1,2,30.0,5.0,-0.212333818,0.073890257,-0.1264665955,0,0.4935298725029193,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-0.447138855,0.617627965,-0.12770880899999998,0,0.49240648916580937,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-0.391317114,0.447063571,-0.1398029085,0,0.48147382892995216,0
5,2,22,40.0,2.0,3,19,1,1,21.05,21.06,-0.326680524,0.295151381,-0.14013095250000002,0,0.4811774571418553,0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,-0.211819746,0.008454908,-0.1457373498,0,0.47611431960759265,0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,-0.426088119,0.493677301,-0.15015849299999998,0,0.4721246598297433,0
6,5,33,40.0,2.0,6,20,1,2,10.0,15.0,-0.426088119,0.493677301,-0.15015849299999998,0,0.4721246598297433,0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,-0.061496055,-0.363561041,-0.1521155508,0,0.4703596141522763,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.635926857,0.969969062,-0.15415808129999997,0,0.46851821136921934,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,0.270363029,-1.158052434,-0.15816160990000003,0,0.46491126042914876,0
7,3,36,30.0,1.0,4,22,1,2,27.27,9.1,-0.282156815,0.128609351,-0.1589269652,0,0.4642220975940437,0
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,-0.062471297,-0.394695643,-0.16213860079999998,0,0.46133160993132843,0
1,5,5,30.0,1.0,5,20,1,1,36.84,5.2,-0.08584017,-0.342666472,-0.1628880606,0,0.46065743702206496,0
4,3,20,,,4,22,1,1,13.64,13.64,-4.51e-16,-0.547905116,-0.1643715348000003,0,0.4593233869399179,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-0.219421149,-0.041406004,-0.1660166055,0,0.45784466099996635,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-0.219137584,-0.070588985,-0.1745730043,0,0.4501653586815,0
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,-0.126478186,-0.313891249,-0.1827021049,0,0.44289041913507243,0
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,-0.375667523,0.2586159,-0.1853824961,0,0.4404966584016057,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,-0.175147535,-0.237488099,-0.19384970419999997,0,0.4329528642962245,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,-0.230428612,-0.11628038,-0.19618414239999998,0,0.4308781299353488,0
9,2,50,20.0,0.0,3,20,1,2,15.0,15.0,-0.047057967,-0.547003289,-0.19704156359999997,0,0.43011668066001274,0
5,3,23,50.0,3.0,4,20,1,2,10.0,10.0,-0.088346201,-0.460749935,-0.20006732119999998,0,0.4274321761524286,0
1,4,4,40.0,2.0,5,21,1,1,33.33,4.76,-0.143330143,-0.336598806,-0.20131074189999998,0,0.42633018110356313,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-0.195366166,-0.217186121,-0.2019121525,0,0.4257974279585888,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-0.195366166,-0.217186121,-0.2019121525,0,0.4257974279585888,0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,-0.222280308,-0.166953467,-0.2056822557,0,0.42246157210178836,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,-0.209983282,-0.207232978,-0.2091581908,0,0.41939206334035045,0
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,-0.209983282,-0.207232978,-0.2091581908,0,0.41939206334035045,0
8,1,42,30.0,1.0,3,16,1,1,18.75,18.75,-0.454497301,0.349112041,-0.21341449839999999,0,0.4156416882113387,0
8,1,42,30.0,1.0,3,16,2,1,18.75,18.75,-0.454497301,0.349112041,-0.21341449839999999,0,0.4156416882113387,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-0.300379143,-0.010699141,-0.2134751424,0,0.4155883202812176,0
1,5,5,30.0,1.0,5,20,1,1,36.84,5.2,-0.221753772,-0.194696859,-0.21363669809999997,0,0.4154461574436098,0
8,1,42,30.0,1.0,3,16,1,2,18.75,18.75,-0.174806654,-0.308040036,-0.2147766686,0,0.4144434173913687,0
2,6,11,30.0,1.0,6,20,2,1,15.0,20.0,-0.304057464,-0.028226885,-0.2213082903,0,0.4087116066161163,0
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,-0.290453151,-0.061722195,-0.2218338642,0,0.4082514184554018,0
6,1,29,40.0,2.0,3,23,1,2,8.7,26.08,-0.267286236,-0.124310913,-0.22439363910000001,0,0.4060123558733749,0
2,3,8,50.0,2.0,4,19,1,2,10.53,78.95,-0.335410197,0.030948308,-0.2255026455,0,0.4050434725792277,0
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,-0.318363634,-0.034511368,-0.2332079542,0,0.3983320305228084,0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,-0.398696682,0.138455238,-0.237551106,0,0.39456530164058945,0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,-0.398696682,0.138455238,-0.237551106,0,0.39456530164058945,0
7,7,40,20.0,0.0,6,22,2,2,22.73,4.55,-0.391317114,0.101961867,-0.2433334197,0,0.3895694383281202,0
3,1,12,40.0,2.0,3,20,1,2,20.0,10.0,-0.560071305,0.493801413,-0.2439094896,0,0.3890729417411962,0
1,2,2,20.0,0.0,4,19,1,2,15.78,5.26,-0.270316896,-0.191739507,-0.24674367929999996,0,0.38663353990843785,0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,-0.049287475,-0.713416001,-0.24852603280000002,0,0.38510230054677264,0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,-0.606272697,0.540450563,-0.26225571899999994,0,0.37338362110655093,0
7,8,41,30.0,1.0,6,21,2,1,19.05,0.0,-0.313558207,-0.148202651,-0.2639515402,0,0.37194595316324847,0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,0.310097419,-1.610453026,-0.2660677145,0,0.37015504108022534,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-0.195366166,-0.434372243,-0.26706798909999996,0,0.3693097281631685,0
8,2,43,40.0,2.0,3,16,2,1,25.0,25.0,-0.181585505,-0.478637631,-0.2707011428,0,0.366246073423157,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,-0.181585505,-0.478637631,-0.2707011428,0,0.366246073423157,0
3,4,15,30.0,1.0,5,20,1,1,35.0,5.0,-0.248598372,-0.327308227,-0.2722113285,0,0.3649757155595777,0
3,4,15,30.0,1.0,5,20,1,1,35.0,5.0,-0.248598372,-0.327308227,-0.2722113285,0,0.3649757155595777,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-0.390732333,4.82e-16,-0.2735126330999998,0,0.36388254696167655,0
2,5,10,20.0,0.0,6,19,1,2,15.79,42.1,-0.085020079,-0.72595904,-0.2773017673,0,0.36070735666379283,0
8,7,48,40.0,2.0,6,20,1,2,20.0,20.0,-0.300379143,-0.224681966,-0.2776699899,0,0.3603994287707618,0
3,6,17,30.0,1.0,4,22,2,1,9.1,9.09,-0.455909142,0.125256244,-0.2815595262,0,0.35715372291867015,0
2,3,8,50.0,2.0,4,19,1,2,10.53,78.95,-0.503115295,0.226954259,-0.28409442879999997,0,0.3550453193359041,0
2,3,8,50.0,2.0,4,19,1,2,10.53,78.95,-0.335410197,-0.165057643,-0.2843044308,0,0.35487089718519554,0
2,3,8,50.0,2.0,4,19,1,1,10.53,78.95,-0.167705098,-0.557069546,-0.28451443239999996,0,0.3546965133214556,0
2,3,8,50.0,2.0,4,19,1,2,10.53,78.95,-0.167705098,-0.557069546,-0.28451443239999996,0,0.3546965133214556,0
1,4,4,40.0,2.0,5,21,2,1,33.33,4.76,-0.535930098,0.291718965,-0.2876353791,0,0.35210939964073246,0
7,3,36,30.0,1.0,4,22,2,2,27.27,9.1,-0.094052272,-0.741977026,-0.2884296982,0,0.3514523021380434,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,-0.094052272,-0.741977026,-0.2884296982,0,0.3514523021380434,0
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,0.045417205,-1.067713499,-0.28852200619999996,0,0.3513759765599861,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,-0.133008598,-0.659436474,-0.2909369608,0,0.34938181997657897,0
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,-0.099893889,-0.742611645,-0.2927092158,0,0.3479216647147056,0
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,-0.574726448,0.364160951,-0.2930602282999999,0,0.3476327993083014,0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,-0.320368586,-0.234174718,-0.2945104256,0,0.3464405329294731,0
1,3,3,20.0,0.0,6,21,2,1,19.05,9.52,-0.396942449,-0.065576634,-0.29753270449999997,0,0.34396190222536305,0
1,3,3,20.0,0.0,6,21,1,1,19.05,9.52,-0.396942449,-0.065576634,-0.29753270449999997,0,0.34396190222536305,0
1,3,3,20.0,0.0,6,21,1,1,19.05,9.52,-0.396942449,-0.065576634,-0.29753270449999997,0,0.34396190222536305,0
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-0.334323512,-0.235238677,-0.30459806149999996,0,0.33820019946957314,0
5,7,27,30.0,1.0,6,24,2,1,16.67,0.0,-0.366277593,-0.167686501,-0.3067002654,0,0.3364948810803529,0
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,-0.397731796,-0.098760283,-0.30804034210000003,0,0.33540998849509346,0
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-0.590638204,0.334286541,-0.3131607805,0,0.33128044639775917,0
2,1,6,40.0,2.0,3,22,1,1,13.64,77.27,-0.384024262,-0.156517813,-0.3157723273,0,0.3291840567146977,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,0.035766216,-1.147993605,-0.3193617302999999,0,0.326313627728819,0
2,6,11,30.0,1.0,6,20,1,1,15.0,20.0,-0.529285214,0.159952351,-0.3225139444999999,0,0.32380336017360767,0
2,5,10,20.0,0.0,6,19,1,1,15.79,42.1,-0.443993748,-0.058545084,-0.3283591488,0,0.3191749919555914,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-0.195366166,-0.651558364,-0.3322238254,0,0.31613399684397536,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,-0.209829835,-0.624564978,-0.3342503779,0,0.3145455306709219,0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,-0.513189573,0.079914159,-0.3352584534,0,0.3137569648846024,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,-0.313558207,-0.387606934,-0.33577282509999995,0,0.31335500692866636,0
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,-0.284671092,-0.460749935,-0.3374947449,0,0.3120114211839682,0
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,-0.284671092,-0.460749935,-0.3374947449,0,0.3120114211839682,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-0.573451091,0.203283683,-0.3404306588,0,0.309727770094217,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-0.447138855,-0.092644195,-0.34079045699999994,0,0.3094485339332622,0
6,4,32,30.0,1.0,5,23,2,1,26.09,26.09,-0.649226783,0.362777835,-0.3456253976,0,0.3057095558762981,0
2,6,11,30.0,1.0,6,20,1,2,15.0,20.0,-0.078829713,-0.969123065,-0.3459177186,0,0.30548429905245994,0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,-0.267286236,-0.532761057,-0.34692868229999996,0,0.30470597928852705,0
3,4,15,30.0,1.0,5,20,1,1,35.0,5.0,-0.485358726,-0.042692377,-0.3525588213,0,0.30039169428453927,0
1,5,5,30.0,1.0,5,20,2,1,36.84,5.2,-0.357667374,-0.342666472,-0.35316710339999996,0,0.29992764432576985,0
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,-0.489790207,-0.034511368,-0.35320655529999995,0,0.299897561010448,0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,-0.172666698,-0.782461996,-0.35560528739999997,0,0.29807166222251746,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,-0.339779055,-0.394622802,-0.35623217909999993,0,0.29759552002960526,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,-0.460857224,-0.11628038,-0.3574841708,0,0.29664589511116446,0
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,-0.343592135,-0.394695643,-0.3589231874,0,0.29555655672149156,0
6,5,33,40.0,2.0,6,20,1,2,10.0,15.0,-0.426088119,-0.211575986,-0.36173447909999995,0,0.2934350447916284,0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,-0.426088119,-0.211575986,-0.36173447909999995,0,0.2934350447916284,0
6,5,33,40.0,2.0,6,20,2,1,10.0,15.0,-0.426088119,-0.211575986,-0.36173447909999995,0,0.2934350447916284,0
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,-0.432589799,-0.203683244,-0.3639178325,0,0.2917934905095217,0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,-0.33152006,-0.455250616,-0.3686392268,0,0.2882620466280473,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-0.603408159,0.175975517,-0.3695930562,0,0.28755167604672877,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-0.603408159,0.175975517,-0.3695930562,0,0.28755167604672877,0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,-0.344948259,-0.460383813,-0.3795789251999999,0,0.28017707576100453,0
4,1,18,30.0,1.0,3,25,2,1,20.0,8.0,-0.344948259,-0.460383813,-0.3795789251999999,0,0.28017707576100453,0
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-0.334323512,-0.520001286,-0.39002684419999994,0,0.2725849092666359,0
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,-0.253546276,-0.712547841,-0.3912467455,0,0.27170679472126097,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.97834901,0.969969062,-0.3938535884,0,0.2698362219962589,0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,-0.649226783,0.199172144,-0.3947071049,0,0.26922552034571584,0
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-0.590638204,0.049523932,-0.3985895632,0,0.2664585065102864,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-0.573451091,-0.010699141,-0.40462550599999997,0,0.26219249190592736,0
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,-0.284671092,-0.691124903,-0.4066072353,0,0.26080141527271994,0
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,-0.632661297,0.119776072,-0.40693008629999994,0,0.26057523842209784,0
8,1,42,30.0,1.0,3,16,2,1,18.75,18.75,-0.734187948,0.349112041,-0.4091979512999999,0,0.25899001035798214,0
1,1,1,40.0,2.0,6,20,1,1,5.0,10.0,-0.517028549,-0.159013116,-0.40962391909999996,0,0.25869295483142,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-0.586098499,4.82e-16,-0.4102689492999998,0,0.2582435510761526,0
7,6,39,40.0,2.0,6,21,2,1,19.05,4.76,-0.586098499,4.82e-16,-0.4102689492999998,0,0.2582435510761526,0
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,-0.765853149,0.407238644,-0.4139256111,0,0.25570543738436025,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,-0.533048952,-0.148202651,-0.41759506169999994,0,0.25317481093352606,0
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,-0.397731796,-0.493801413,-0.4265526811,0,0.2470664617492254,0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,-0.221498157,-0.91088972,-0.42831562589999994,0,0.24587590588626423,0
3,4,15,30.0,1.0,5,20,1,1,35.0,5.0,-0.485358726,-0.327308227,-0.43794357629999997,0,0.23944179794302808,0
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,-0.146937062,-1.121619444,-0.43934177659999996,0,0.2385169885404136,0
1,5,5,30.0,1.0,5,20,2,1,36.84,5.2,-0.357667374,-0.638605699,-0.44194887149999995,0,0.2367990860744854,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,-0.282347799,-0.820504934,-0.4437949395,0,0.23558777693488364,0
7,1,34,30.0,1.0,3,23,2,1,8.7,4.35,-0.447138855,-0.447780274,-0.44733128069999994,0,0.2332792750262362,0
4,3,20,,,4,22,1,1,13.64,13.64,-0.406637837,-0.547905116,-0.44901802069999996,0,0.23218369264393254,0
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,-0.432589799,-0.487605341,-0.4490944616,0,0.23213412664624034,0
2,2,7,40.0,2.0,3,19,1,2,5.26,63.15,-0.341557476,-0.704329068,-0.4503889536,0,0.23129586078010414,0
1,2,2,20.0,0.0,4,19,1,1,15.78,5.26,-0.783918998,0.294000577,-0.46054312549999993,0,0.22479335554779978,0
5,1,21,30.0,1.0,3,21,2,2,23.81,23.81,-0.489790207,-0.396880726,-0.46191736269999994,0,0.2239232868246003,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-0.573451091,-0.224681966,-0.46882035349999995,0,0.21958881418915244,0
1,1,1,40.0,2.0,6,20,1,1,5.0,10.0,-0.997985339,0.749633262,-0.4736997586999999,0,0.21656124919506328,0
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,-0.480995983,-0.460749935,-0.47492216859999997,0,0.21580748101837902,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,-0.580752352,-0.237488099,-0.47777307609999997,0,0.21405687844634452,0
7,8,41,30.0,1.0,6,21,2,1,19.05,0.0,-0.313558207,-0.866415499,-0.4794153946,0,0.21305307493375064,0
3,1,12,40.0,2.0,3,20,2,1,20.0,10.0,-0.397731796,-0.691321979,-0.48580885090000003,0,0.20917780326552426,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,-0.533048952,-0.387606934,-0.4894163466,0,0.2070140010554071,0
2,6,11,30.0,1.0,6,20,1,1,15.0,20.0,-0.529285214,-0.404585357,-0.49187525689999995,0,0.20554856037192323,0
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,-0.452837655,-0.595428518,-0.4956149139,0,0.2033344848366091,0
1,2,2,20.0,0.0,4,19,2,1,15.78,5.26,-0.527117947,-0.434609548,-0.4993654273,0,0.20113173425766423,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-0.436915117,-0.652647615,-0.5016348664,0,0.19980747740987329,0
6,1,29,40.0,2.0,3,23,2,2,8.7,26.08,-0.75909291,0.079914159,-0.5073907892999999,0,0.19647795335526827,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-0.98739517,0.610738558,-0.5079550516,0,0.19615380426183643,0
5,2,22,40.0,2.0,3,19,1,2,21.05,21.06,-0.866413565,0.295151381,-0.5179440812,0,0.19048184425997106,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,-0.691285835,-0.11628038,-0.5187841984999999,0,0.1900105321279489,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-0.563496644,-0.415690689,-0.5191548575,0,0.18980287152754738,0
2,3,8,50.0,2.0,4,19,2,2,10.53,78.95,-0.503115295,-0.557069546,-0.5193015702999999,0,0.18972072378709462,0
4,3,20,,,4,22,1,1,13.64,13.64,-0.609956756,-0.324684513,-0.5243750831,0,0.1868965713293721,0
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,-0.702334935,-0.110835386,-0.5248850703,0,0.18661447415431642,0
8,7,48,40.0,2.0,6,20,1,2,20.0,20.0,-0.573451091,-0.43866479,-0.5330152007,0,0.18216127485898578,0
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,-0.343592135,-0.986739108,-0.5365362269,0,0.18025827785888823,0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,-0.649226783,-0.291644926,-0.5419522259,0,0.1773612299749594,0
2,2,7,40.0,2.0,3,19,1,2,5.26,63.15,-0.47675731,-0.704329068,-0.5450288374,0,0.17573175094061086,0
1,1,1,40.0,2.0,6,20,1,1,5.0,10.0,-0.517028549,-0.613336305,-0.5459208757999999,0,0.1752614895770768,0
1,1,1,40.0,2.0,6,20,1,1,5.0,10.0,-0.517028549,-0.613336305,-0.5459208757999999,0,0.1752614895770768,0
1,1,1,40.0,2.0,6,20,1,1,5.0,10.0,-0.517028549,-0.613336305,-0.5459208757999999,0,0.1752614895770768,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,-0.133008598,-1.524946846,-0.5505900723999999,0,0.17281605177714765,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,-0.78355476,-0.01032557,-0.551586003,0,0.1722979267720677,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,-0.504404181,-0.665423048,-0.5527098411,0,0.17171472671114854,0
2,4,9,40.0,2.0,5,20,1,1,5.0,70.0,-0.542446115,-0.588860904,-0.5563705516999999,0,0.16982582768607193,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-0.411414654,-0.910932086,-0.5612698836,0,0.16732354463353213,0
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,-0.452837655,-0.822773951,-0.5638185438,0,0.16603345556324003,0
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-0.615941591,-0.460265885,-0.5692388791999999,0,0.1633160993155665,0
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-0.615941591,-0.460265885,-0.5692388791999999,0,0.1633160993155665,0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,-0.426088119,-0.916829273,-0.5733104652,0,0.1612983757513255,0
1,4,4,40.0,2.0,5,21,1,2,33.33,4.76,-0.274196794,-1.279075463,-0.5756603947000001,0,0.16014296952058665,0
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,-0.539001229,-0.665012315,-0.5768045548,0,0.15958282511774582,0
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,-0.661216779,-0.396880726,-0.5819159630999999,0,0.15709968428057475,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,-0.524958205,-0.721742441,-0.5839934757999999,0,0.1560993831789644,0
5,5,25,40.0,2.0,5,22,2,1,18.18,9.09,-0.554089897,-0.697797011,-0.5972020311999999,0,0.14985987480684357,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-0.390732333,-1.085930607,-0.5992918152,0,0.1488916153122119,0
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,-0.560071305,-0.691321979,-0.5994465072,0,0.1488201461283994,0
8,1,42,30.0,1.0,3,16,1,1,18.75,18.75,-0.734187948,-0.308040036,-0.6063435743999999,0,0.1456621412520139,0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,-0.426037257,-1.031183181,-0.6075810342,0,0.14510141724318684,0
9,5,53,30.0,1.0,5,20,1,2,5.0,20.0,-0.760638829,-0.26720544,-0.6126088123,0,0.14284150299632634,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,-0.528192343,-0.810246457,-0.6128085771999999,0,0.1427523164506036,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,-0.470261359,-0.95962362,-0.6170700373,0,0.1408607224362342,0
1,3,3,20.0,0.0,6,21,1,1,19.05,9.52,-0.787682673,-0.2377153,-0.6226924611,0,0.13839693123947966,0
6,1,29,40.0,2.0,3,23,1,2,8.7,26.08,-0.75909291,-0.328535985,-0.6299258324999999,0,0.1352801933956015,0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,-0.866775041,-0.084121539,-0.6319789904,0,0.13440630974195517,0
3,2,13,,,4,22,1,1,40.9,13.64,-0.914543885,0.024450055,-0.6328457029999999,0,0.13403883648517878,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,-0.533048952,-0.866415499,-0.6330589161,0,0.13394856673812638,0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,-0.833551156,-0.166953467,-0.6335718492999999,0,0.13373161129608382,0
7,4,37,30.0,1.0,4,21,2,1,23.8,0.0,-0.635926857,-0.659578962,-0.6430224885,0,0.12978689768173146,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.635926857,-0.659578962,-0.6430224885,0,0.12978689768173146,0
1,2,2,20.0,0.0,4,19,1,1,15.78,5.26,-0.527117947,-0.920349632,-0.6450874524999999,0,0.12893818714426852,0
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-0.334323512,-1.374289114,-0.6463131926,0,0.12843662778366502,0
4,3,20,,,4,22,1,1,13.64,13.64,-0.406637837,-1.217566924,-0.6499165630999999,0,0.12697173659095523,0
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-0.590638204,-0.804763896,-0.6548759116,0,0.12497882443928887,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-0.573451091,-0.86663044,-0.6614048957,0,0.12239585247752176,0
4,3,20,,,4,22,2,1,13.64,13.64,-0.813275675,-0.324684513,-0.6666983264,0,0.12033532771734823,0
1,3,3,20.0,0.0,6,21,1,1,19.05,9.52,-0.787682673,-0.409853965,-0.6743340606,0,0.11741552642706317,0
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,-0.811690137,-0.368083084,-0.6786080211,0,0.11580801712670485,0
1,2,2,20.0,0.0,4,19,1,1,15.78,5.26,-0.783918998,-0.434609548,-0.679126163,0,0.11561443266952126,0
2,2,7,40.0,2.0,3,19,1,1,5.26,63.15,-1.017556647,0.101830709,-0.6817404401999999,0,0.11464196560865798,0
8,5,46,30.0,1.0,5,22,2,1,22.73,9.09,-0.580752352,-0.918975687,-0.6822193525,0,0.11446458732764975,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,-0.658365902,-0.741977026,-0.6834492392,0,0.11401015329315778,0
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-0.779203218,-0.460265885,-0.6835220181,0,0.11398331106375734,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,-0.517637632,-1.094006578,-0.6905483157999999,0,0.11141754810733012,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,-0.533048952,-1.105819781,-0.7048802006999999,0,0.10633946894988999,0
2,6,11,30.0,1.0,6,20,1,2,15.0,20.0,-0.754512965,-0.592764593,-0.7059884533999999,0,0.10595535825656854,0
1,4,4,40.0,2.0,5,21,2,1,33.33,4.76,-0.797663402,-0.493678249,-0.7064678560999998,0,0.10578957857608923,0
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,-0.884750323,-0.296280848,-0.7082094805,0,0.10518922910528959,0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,-0.606272697,-0.960801001,-0.7126311881999999,0,0.10367845129265597,0
4,3,20,,,4,22,1,1,13.64,13.64,-0.609956756,-0.994346321,-0.7252736255,0,0.09946373684309195,0
