School,Teacher,Teacher ID,Teacher Age Group,Experience,Grade,Class size,Income Type,Ethnicity,% of low,% of multi,AveAca,AveSocio,Weighted_Score,Cluster,Gifted_Prob,Gifted
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,18.280761606,13.969977534,-0.1124970683999999,1,0.5061633042705611,0
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,18.334795203,13.823881641,-0.1131643183999999,1,0.5055599901589986,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,20.074115538,9.729218817,-0.1143726086999999,1,0.5044674211464497,0
2,2,7,40.0,2.0,3,19,1,2,5.26,63.15,17.359579728,16.014301181999997,-0.1160004262,1,0.5029954038699156,0
8,1,42,30.0,1.0,3,16,1,1,18.75,18.75,16.426740114,18.184824018,-0.1162038572,1,0.5028114364966507,0
5,2,22,40.0,2.0,3,19,1,1,21.05,21.06,17.488673964,15.609273813,-0.1194606756999999,0,0.4998660653298882,0
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,18.408754845,13.384451097000001,-0.1220595865999999,0,0.4975155686275576,0
2,4,9,40.0,2.0,5,20,1,2,5.0,70.0,18.697430718,12.700251864,-0.1224136597999999,0,0.4971953374519742,0
2,4,9,40.0,2.0,5,20,1,2,5.0,70.0,18.697430718,12.700251864,-0.1224136597999999,0,0.4971953374519742,0
9,6,55,20.0,0.0,6,20,1,2,30.0,5.0,16.088995638,18.665012313000002,-0.1264665955,0,0.4935298725029193,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,13.975750304999998,23.558651685,-0.1277088089999999,0,0.4924064891658093,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,14.478145973999998,22.023572139,-0.1398029085,0,0.4814738289299521,0
5,2,22,40.0,2.0,3,19,1,1,21.05,21.06,15.059875284,20.656362429,-0.1401309525,0,0.4811774571418553,0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,16.093622286,18.076094172,-0.1457373498,0,0.4761143196075926,0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,14.165206929000002,22.443095708999998,-0.1501584929999999,0,0.4721246598297433,0
6,5,33,40.0,2.0,6,20,1,2,10.0,15.0,14.165206929000002,22.443095708999998,-0.1501584929999999,0,0.4721246598297433,0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,17.446535505,14.727950631,-0.1521155508,0,0.4703596141522763,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,12.276658287,26.729721558,-0.1541580812999999,0,0.4685182113692193,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,20.433267261,7.577528094,-0.1581616099,0,0.4649112604291487,0
7,3,36,30.0,1.0,4,22,1,2,27.27,9.1,15.460588665000001,19.157484159,-0.1589269652,0,0.4642220975940437,0
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,17.437758326999997,14.447739212999998,-0.1621386007999999,0,0.4613316099313284,0
1,5,5,30.0,1.0,5,20,1,1,36.84,5.2,17.22743847,14.916001752,-0.1628880606,0,0.4606574370220649,0
4,3,20,,,4,22,1,1,13.64,13.64,17.999999999999993,13.068853955999998,-0.1643715348000003,0,0.4593233869399179,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,16.025209658999998,17.627345964,-0.1660166055,0,0.4578446609999663,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,16.027761744,17.364699135000002,-0.1745730043,0,0.4501653586815,0
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,16.861696326,15.174978758999998,-0.1827021049,0,0.4428904191350724,0
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,14.618992293,20.3275431,-0.1853824961,0,0.4404966584016057,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,16.423672185,15.862607108999999,-0.1938497041999999,0,0.4329528642962245,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,15.926142491999999,16.95347658,-0.1961841423999999,0,0.4308781299353488,0
9,2,50,20.0,0.0,3,20,1,2,15.0,15.0,17.576478297,13.076970399000002,-0.1970415635999999,0,0.4301166806600127,0
5,3,23,50.0,3.0,4,20,1,2,10.0,10.0,17.204884191,13.853250585000001,-0.2000673211999999,0,0.4274321761524286,0
1,4,4,40.0,2.0,5,21,1,1,33.33,4.76,16.710028713,14.970610746000002,-0.2013107418999999,0,0.4263301811035631,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,16.241704505999998,16.045324910999998,-0.2019121525,0,0.4257974279585888,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,16.241704505999998,16.045324910999998,-0.2019121525,0,0.4257974279585888,0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,15.999477228,16.497418797,-0.2056822557,0,0.4224615721017883,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,16.110150462,16.134903198,-0.2091581908,0,0.4193920633403504,0
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,16.110150462,16.134903198,-0.2091581908,0,0.4193920633403504,0
8,1,42,30.0,1.0,3,16,1,1,18.75,18.75,13.909524291,21.142008369,-0.2134144983999999,0,0.4156416882113387,0
8,1,42,30.0,1.0,3,16,2,1,18.75,18.75,13.909524291,21.142008369,-0.2134144983999999,0,0.4156416882113387,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,15.296587713,17.903707731,-0.2134751424,0,0.4155883202812176,0
1,5,5,30.0,1.0,5,20,1,1,36.84,5.2,16.004216052,16.247728269,-0.2136366980999999,0,0.4154461574436098,0
8,1,42,30.0,1.0,3,16,1,2,18.75,18.75,16.426740114,15.227639675999999,-0.2147766686,0,0.4144434173913687,0
2,6,11,30.0,1.0,6,20,2,1,15.0,20.0,15.263482823999999,17.745958035,-0.2213082903,0,0.4087116066161163,0
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,15.385921641,17.444500245,-0.2218338642,0,0.4082514184554018,0
6,1,29,40.0,2.0,3,23,1,2,8.7,26.08,15.594423876,16.881201782999998,-0.2243936391,0,0.4060123558733749,0
2,3,8,50.0,2.0,4,19,1,2,10.53,78.95,14.981308227000001,18.278534772,-0.2255026455,0,0.4050434725792277,0
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,15.134727294,17.689397688,-0.2332079542,0,0.3983320305228084,0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,14.411729862,19.246097142,-0.237551106,0,0.3945653016405894,0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,14.411729862,19.246097142,-0.237551106,0,0.3945653016405894,0
7,7,40,20.0,0.0,6,22,2,2,22.73,4.55,14.478145973999998,18.917656803,-0.2433334197,0,0.3895694383281202,0
3,1,12,40.0,2.0,3,20,1,2,20.0,10.0,12.959358255000001,22.444212717,-0.2439094896,0,0.3890729417411962,0
1,2,2,20.0,0.0,4,19,1,2,15.78,5.26,15.567147936,16.274344437,-0.2467436792999999,0,0.3866335399084378,0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,17.556412725,11.579255991,-0.2485260328,0,0.3851023005467726,0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,12.543545727000001,22.864055067,-0.2622557189999999,0,0.3733836211065509,0
7,8,41,30.0,1.0,6,21,2,1,19.05,0.0,15.177976137000002,16.666176141,-0.2639515402,0,0.3719459531632484,0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,20.790876771,3.5059227659999994,-0.2660677145,0,0.3701550410802253,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,16.241704505999998,14.090649812999999,-0.2670679890999999,0,0.3693097281631685,0
8,2,43,40.0,2.0,3,16,2,1,25.0,25.0,16.365730455,13.692261321,-0.2707011428,0,0.366246073423157,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,16.365730455,13.692261321,-0.2707011428,0,0.366246073423157,0
3,4,15,30.0,1.0,5,20,1,1,35.0,5.0,15.762614652,15.054225957,-0.2722113285,0,0.3649757155595777,0
3,4,15,30.0,1.0,5,20,1,1,35.0,5.0,15.762614652,15.054225957,-0.2722113285,0,0.3649757155595777,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,14.483409002999998,18.000000000000007,-0.2735126330999998,0,0.3638825469616765,0
2,5,10,20.0,0.0,6,19,1,2,15.79,42.1,17.234819289,11.46636864,-0.2773017673,0,0.3607073566637928,0
8,7,48,40.0,2.0,6,20,1,2,20.0,20.0,15.296587713,15.977862305999999,-0.2776699899,0,0.3603994287707618,0
3,6,17,30.0,1.0,4,22,2,1,9.1,9.09,13.896817722,19.127306196,-0.2815595262,0,0.3571537229186701,0
2,3,8,50.0,2.0,4,19,1,2,10.53,78.95,13.471962345,20.042588330999997,-0.2840944287999999,0,0.3550453193359041,0
2,3,8,50.0,2.0,4,19,1,2,10.53,78.95,14.981308227000001,16.514481213,-0.2843044308,0,0.3548708971851955,0
2,3,8,50.0,2.0,4,19,1,1,10.53,78.95,16.490654118000002,12.986374086000001,-0.2845144323999999,0,0.3546965133214556,0
2,3,8,50.0,2.0,4,19,1,2,10.53,78.95,16.490654118000002,12.986374086000001,-0.2845144323999999,0,0.3546965133214556,0
1,4,4,40.0,2.0,5,21,2,1,33.33,4.76,13.176629118000001,20.625470685,-0.2876353791,0,0.3521093996407324,0
7,3,36,30.0,1.0,4,22,2,2,27.27,9.1,17.153529552000002,11.322206765999999,-0.2884296982,0,0.3514523021380434,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,17.153529552000002,11.322206765999999,-0.2884296982,0,0.3514523021380434,0
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,18.408754845,8.390578509000001,-0.2885220061999999,0,0.3513759765599861,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,16.802922618,12.065071733999998,-0.2909369608,0,0.3493818199765789,0
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,17.100954999000002,11.316495195000002,-0.2927092158,0,0.3479216647147056,0
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,12.827461968000001,21.277448559,-0.2930602282999999,0,0.3476327993083014,0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,15.116682725999999,15.892427538,-0.2945104256,0,0.3464405329294731,0
1,3,3,20.0,0.0,6,21,2,1,19.05,9.52,14.427517959,17.409810294,-0.2975327044999999,0,0.343961902225363,0
1,3,3,20.0,0.0,6,21,1,1,19.05,9.52,14.427517959,17.409810294,-0.2975327044999999,0,0.343961902225363,0
1,3,3,20.0,0.0,6,21,1,1,19.05,9.52,14.427517959,17.409810294,-0.2975327044999999,0,0.343961902225363,0
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,14.991088392000002,15.882851907000001,-0.3045980614999999,0,0.3382001994695731,0
5,7,27,30.0,1.0,6,24,2,1,16.67,0.0,14.703501662999999,16.490821491,-0.3067002654,0,0.3364948810803529,0
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,14.420413835999998,17.111157452999997,-0.3080403421,0,0.3354099884950934,0
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,12.684256164,21.008578869,-0.3131607805,0,0.3312804463977591,0
2,1,6,40.0,2.0,3,22,1,1,13.64,77.27,14.543781642,16.591339683,-0.3157723273,0,0.3291840567146977,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,18.321895944,7.668057555000001,-0.3193617302999999,0,0.326313627728819,0
2,6,11,30.0,1.0,6,20,1,1,15.0,20.0,13.236433074,19.439571159,-0.3225139444999999,0,0.3238033601736076,0
2,5,10,20.0,0.0,6,19,1,1,15.79,42.1,14.004056268000001,17.473094244,-0.3283591488,0,0.3191749919555914,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,16.241704505999998,12.135974723999999,-0.3322238254,0,0.3161339968439753,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,16.111531485,12.378915198000001,-0.3342503779,0,0.3145455306709219,0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,13.381293843,18.719227431,-0.3352584534,0,0.3137569648846024,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,15.177976137000002,14.511537593999998,-0.3357728250999999,0,0.3133550069286663,0
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,15.437960172,13.853250585000001,-0.3374947449,0,0.3120114211839682,0
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,15.437960172,13.853250585000001,-0.3374947449,0,0.3120114211839682,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,12.838940180999998,19.829553147,-0.3404306588,0,0.309727770094217,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,13.975750304999998,17.166202245,-0.3407904569999999,0,0.3094485339332622,0
6,4,32,30.0,1.0,5,23,2,1,26.09,26.09,12.156958952999998,21.265000514999997,-0.3456253976,0,0.3057095558762981,0
2,6,11,30.0,1.0,6,20,1,2,15.0,20.0,17.290532583,9.277892415,-0.3459177186,0,0.3054842990524599,0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,15.594423876,13.205150487,-0.3469286822999999,0,0.304705979288527,0
3,4,15,30.0,1.0,5,20,1,1,35.0,5.0,13.631771466,17.615768607,-0.3525588213,0,0.3003916942845392,0
1,5,5,30.0,1.0,5,20,2,1,36.84,5.2,14.780993634,14.916001752,-0.3531671033999999,0,0.2999276443257698,0
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,13.591888137000002,17.689397688,-0.3532065552999999,0,0.299897561010448,0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,16.445999718000003,10.957842035999999,-0.3556052873999999,0,0.2980716622225174,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,14.941988505000001,14.448394782,-0.3562321790999999,0,0.2975955200296052,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,13.852284984,16.95347658,-0.3574841708,0,0.2966458951111644,0
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,14.907670785,14.447739212999998,-0.3589231874,0,0.2955565567214915,0
6,5,33,40.0,2.0,6,20,1,2,10.0,15.0,14.165206929000002,16.095816126,-0.3617344790999999,0,0.2934350447916284,0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,14.165206929000002,16.095816126,-0.3617344790999999,0,0.2934350447916284,0
6,5,33,40.0,2.0,6,20,2,1,10.0,15.0,14.165206929000002,16.095816126,-0.3617344790999999,0,0.2934350447916284,0
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,14.106691809,16.166850804,-0.3639178325,0,0.2917934905095217,0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,15.016319460000002,13.902744455999999,-0.3686392268,0,0.2882620466280473,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,12.569326569,19.583779653,-0.3695930562,0,0.2875516760467287,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,12.569326569,19.583779653,-0.3695930562,0,0.2875516760467287,0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,14.895465669,13.856545683,-0.3795789251999999,0,0.2801770757610045,0
4,1,18,30.0,1.0,3,25,2,1,20.0,8.0,14.895465669,13.856545683,-0.3795789251999999,0,0.2801770757610045,0
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,14.991088392000002,13.319988426,-0.3900268441999999,0,0.2725849092666359,0
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,15.718083516,11.587069431,-0.3912467455,0,0.2717067947212609,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,9.19485891,26.729721558,-0.3938535884,0,0.2698362219962589,0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,12.156958952999998,19.792549296,-0.3947071049,0,0.2692255203457158,0
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,12.684256164,18.445715388,-0.3985895632,0,0.2664585065102864,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,12.838940180999998,17.903707731,-0.4046255059999999,0,0.2621924919059273,0
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,15.437960172,11.779875873,-0.4066072353,0,0.2608014152727199,0
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,12.306048327,19.077984647999997,-0.4069300862999999,0,0.2605752384220978,0
8,1,42,30.0,1.0,3,16,2,1,18.75,18.75,11.392308468,21.142008369,-0.4091979512999999,0,0.2589900103579821,0
1,1,1,40.0,2.0,6,20,1,1,5.0,10.0,13.346743059000001,16.568881956,-0.4096239190999999,0,0.25869295483142,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,12.725113509,18.000000000000007,-0.4102689492999998,0,0.2582435510761526,0
7,6,39,40.0,2.0,6,21,2,1,19.05,4.76,12.725113509,18.000000000000007,-0.4102689492999998,0,0.2582435510761526,0
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,11.107321659,21.665147796,-0.4139256111,0,0.2557054373843602,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,13.202559432000001,16.666176141,-0.4175950616999999,0,0.253174810933526,0
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,14.420413835999998,13.555787283,-0.4265526811,0,0.2470664617492254,0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,16.006516587,9.80199252,-0.4283156258999999,0,0.2458759058862642,0
3,4,15,30.0,1.0,5,20,1,1,35.0,5.0,13.631771466,15.054225957,-0.4379435762999999,0,0.239441797943028,0
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,16.677566442,7.9054250040000005,-0.4393417765999999,0,0.2385169885404136,0
1,5,5,30.0,1.0,5,20,2,1,36.84,5.2,14.780993634,12.252548709000001,-0.4419488714999999,0,0.2367990860744854,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,15.458869809,10.615455594,-0.4437949395,0,0.2355877769348836,0
7,1,34,30.0,1.0,3,23,2,1,8.7,4.35,13.975750304999998,13.969977534,-0.4473312806999999,0,0.2332792750262362,0
4,3,20,,,4,22,1,1,13.64,13.64,14.340259467000001,13.068853955999998,-0.4490180206999999,0,0.2321836926439325,0
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,14.106691809,13.611551931,-0.4490944616,0,0.2321341266462403,0
2,2,7,40.0,2.0,3,19,1,2,5.26,63.15,14.925982715999998,11.661038388,-0.4503889536,0,0.2312958607801041,0
1,2,2,20.0,0.0,4,19,1,1,15.78,5.26,10.944729018,20.646005193,-0.4605431254999999,0,0.2247933555477997,0
5,1,21,30.0,1.0,3,21,2,2,23.81,23.81,13.591888137000002,14.428073466,-0.4619173626999999,0,0.2239232868246003,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,12.838940180999998,15.977862305999999,-0.4688203534999999,0,0.2195888141891524,0
1,1,1,40.0,2.0,6,20,1,1,5.0,10.0,9.018131949,24.746699357999997,-0.4736997586999999,0,0.2165612491950632,0
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,13.671036153,13.853250585000001,-0.4749221685999999,0,0.215807481018379,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,12.773228832000001,15.862607108999999,-0.4777730760999999,0,0.2140568784463445,0
7,8,41,30.0,1.0,6,21,2,1,19.05,0.0,15.177976137000002,10.202260508999998,-0.4794153946,0,0.2130530749337506,0
3,1,12,40.0,2.0,3,20,2,1,20.0,10.0,14.420413835999998,11.778102189,-0.4858088509,0,0.2091778032655242,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,13.202559432000001,14.511537593999998,-0.4894163466,0,0.2070140010554071,0
2,6,11,30.0,1.0,6,20,1,1,15.0,20.0,13.236433074,14.358731787,-0.4918752568999999,0,0.2055485603719232,0
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,13.924461104999999,12.641143338,-0.4956149139,0,0.2033344848366091,0
1,2,2,20.0,0.0,4,19,2,1,15.78,5.26,13.255938476999999,14.088514067999999,-0.4993654273,0,0.2011317342576642,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,14.067763947000001,12.126171465,-0.5016348664,0,0.1998074774098732,0
6,1,29,40.0,2.0,3,23,2,2,8.7,26.08,11.16816381,18.719227431,-0.5073907892999999,0,0.1964779533552682,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,9.11344347,23.496647022,-0.5079550516,0,0.1961538042618364,0
5,2,22,40.0,2.0,3,19,1,2,21.05,21.06,10.202277915,20.656362429,-0.5179440812,0,0.190481844259971,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,11.778427485,16.95347658,-0.5187841984999999,0,0.1900105321279489,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,12.928530204,14.258783799000001,-0.5191548575,0,0.1898028715275473,0
2,3,8,50.0,2.0,4,19,2,2,10.53,78.95,13.471962345,12.986374086000001,-0.5193015702999999,0,0.1897207237870946,0
4,3,20,,,4,22,1,1,13.64,13.64,12.510389195999998,15.077839383,-0.5243750831,0,0.1868965713293721,0
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,11.678985585,17.002481526,-0.5248850703,0,0.1866144741543164,0
8,7,48,40.0,2.0,6,20,1,2,20.0,20.0,12.838940180999998,14.052016889999999,-0.5330152007,0,0.1821612748589857,0
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,14.907670785,9.119348028000001,-0.5365362269,0,0.1802582778588882,0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,12.156958952999998,15.375195666,-0.5419522259,0,0.1773612299749594,0
2,2,7,40.0,2.0,3,19,1,2,5.26,63.15,13.70918421,11.661038388,-0.5450288374,0,0.1757317509406108,0
1,1,1,40.0,2.0,6,20,1,1,5.0,10.0,13.346743059000001,12.479973254999999,-0.5459208757999999,0,0.1752614895770768,0
1,1,1,40.0,2.0,6,20,1,1,5.0,10.0,13.346743059000001,12.479973254999999,-0.5459208757999999,0,0.1752614895770768,0
1,1,1,40.0,2.0,6,20,1,1,5.0,10.0,13.346743059000001,12.479973254999999,-0.5459208757999999,0,0.1752614895770768,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,16.802922618,4.275478386,-0.5505900723999999,0,0.1728160517771476,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,10.94800716,17.90706987,-0.551586003,0,0.1722979267720677,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,13.460362371,12.011192568000002,-0.5527098411,0,0.1717147267111485,0
2,4,9,40.0,2.0,5,20,1,1,5.0,70.0,13.117984965,12.700251864,-0.5563705516999999,0,0.1698258276860719,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,14.297268114000001,9.801611226,-0.5612698836,0,0.1673235446335321,0
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,13.924461104999999,10.595034441,-0.5638185438,0,0.16603345556324,0
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,12.456525680999999,13.857607035,-0.5692388791999999,0,0.1633160993155665,0
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,12.456525680999999,13.857607035,-0.5692388791999999,0,0.1633160993155665,0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,14.165206929000002,9.748536543,-0.5733104652,0,0.1612983757513255,0
1,4,4,40.0,2.0,5,21,1,2,33.33,4.76,15.532228854000001,6.488320832999999,-0.5756603947000001,0,0.1601429695205866,0
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,13.148988938999999,12.014889165,-0.5768045548,0,0.1595828251177458,0
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,12.049048989,14.428073466,-0.5819159630999999,0,0.1570996842805747,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,13.275376154999998,11.504318031,-0.5839934757999999,0,0.1560993831789644,0
5,5,25,40.0,2.0,5,22,2,1,18.18,9.09,13.013190926999998,11.719826901,-0.5972020311999999,0,0.1498598748068435,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,14.483409002999998,8.226624537,-0.5992918152,0,0.1488916153122119,0
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,12.959358255000001,11.778102189,-0.5994465072,0,0.1488201461283994,0
8,1,42,30.0,1.0,3,16,1,1,18.75,18.75,11.392308468,15.227639675999999,-0.6063435743999999,0,0.1456621412520139,0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,14.165664687,8.719351371,-0.6075810342,0,0.1451014172431868,0
9,5,53,30.0,1.0,5,20,1,2,5.0,20.0,11.154250539,15.595151040000001,-0.6126088123,0,0.1428415029963263,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,13.246268913,10.707781887,-0.6128085771999999,0,0.1427523164506036,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,13.767647769,9.363387419999999,-0.6170700373,0,0.1408607224362342,0
1,3,3,20.0,0.0,6,21,1,1,19.05,9.52,10.910855943,15.860562300000002,-0.6226924611,0,0.1383969312394796,0
6,1,29,40.0,2.0,3,23,1,2,8.7,26.08,11.16816381,15.043176135,-0.6299258324999999,0,0.1352801933956015,0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,10.199024631,17.242906149,-0.6319789904,0,0.1344063097419551,0
3,2,13,,,4,22,1,1,40.9,13.64,9.769105035,18.220050495,-0.6328457029999999,0,0.1340388364851787,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,13.202559432000001,10.202260508999998,-0.6330589161,0,0.1339485667381263,0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,10.498039596,16.497418797,-0.6335718492999999,0,0.1337316112960838,0
7,4,37,30.0,1.0,4,21,2,1,23.8,0.0,12.276658287,12.063789342,-0.6430224885,0,0.1297868976817314,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,12.276658287,12.063789342,-0.6430224885,0,0.1297868976817314,0
1,2,2,20.0,0.0,4,19,1,1,15.78,5.26,13.255938476999999,9.716853312,-0.6450874524999999,0,0.1289381871442685,0
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,14.991088392000002,5.6313979739999995,-0.6463131926,0,0.128436627783665,0
4,3,20,,,4,22,1,1,13.64,13.64,14.340259467000001,7.041897683999999,-0.6499165630999999,0,0.1269717365909552,0
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,12.684256164,10.757124936,-0.6548759116,0,0.1249788244392888,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,12.838940180999998,10.20032604,-0.6614048957,0,0.1223958524775217,0
4,3,20,,,4,22,2,1,13.64,13.64,10.680518925,15.077839383,-0.6666983264,0,0.1203353277173482,0
1,3,3,20.0,0.0,6,21,1,1,19.05,9.52,10.910855943,14.311314315,-0.6743340606,0,0.1174155264270631,0
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,10.694788767,14.687252244,-0.6786080211,0,0.1158080171267048,0
1,2,2,20.0,0.0,4,19,1,1,15.78,5.26,10.944729018,14.088514067999999,-0.679126163,0,0.1156144326695212,0
2,2,7,40.0,2.0,3,19,1,1,5.26,63.15,8.841990177000001,18.916476381,-0.6817404401999999,0,0.1146419656086579,0
8,5,46,30.0,1.0,5,22,2,1,22.73,9.09,12.773228832000001,9.729218817,-0.6822193525,0,0.1144645873276497,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,12.074706882000001,11.322206765999999,-0.6834492392,0,0.1140101532931577,0
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,10.987171038,13.857607035,-0.6835220181,0,0.1139833110637573,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,13.341261311999999,8.153940798,-0.6905483157999999,0,0.1114175481073301,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,13.202559432000001,8.047621971000002,-0.7048802006999999,0,0.1063394689498899,0
2,6,11,30.0,1.0,6,20,1,2,15.0,20.0,11.209383315,12.665118663,-0.7059884533999999,0,0.1059553582565685,0
1,4,4,40.0,2.0,5,21,2,1,33.33,4.76,10.821029382,13.556895759,-0.7064678560999998,0,0.1057895785760892,0
