School,Teacher,Teacher ID,Teacher Age Group,Experience,Grade,Class size,Income Type,Ethnicity,% of low,% of multi,AveAca,AveSocio,AveAca_StdDev_Before,AveSocio_StdDev_Before,AveAca_StdDev_After,AveSocio_StdDev_After
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,-0.3449482586721343,0.5404505632823915,0.7653321718922662,0.39966652766191635,1.0,1.0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,0.9616739332677687,1.040867751506828,0.7653321718922662,0.39966652766191635,1.0,1.0
4,1,18,30.0,1.0,3,25,1,2,20.0,8.0,-1.1289215738360765,0.04003337505795604,0.7653321718922662,0.39966652766191635,1.0,1.0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,1.2229983716557498,-0.4603838131664805,0.7653321718922662,0.39966652766191635,1.0,1.0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,-0.6062726970601152,-0.9608010013909171,0.7653321718922662,0.39966652766191635,1.0,1.0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,-0.6062726970601152,0.5404505632823915,0.7653321718922662,0.39966652766191635,1.0,1.0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,-0.8675971354480957,-0.4603838131664805,0.7653321718922662,0.39966652766191635,1.0,1.0
4,1,18,30.0,1.0,3,25,2,1,20.0,8.0,-1.6515704506120379,0.04003337505795604,0.7653321718922662,0.39966652766191635,1.0,1.0
4,1,18,30.0,1.0,3,25,2,1,20.0,8.0,-0.3449482586721343,-0.4603838131664805,0.7653321718922662,0.39966652766191635,1.0,1.0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,0.439025056491808,2.5421193161801368,0.7653321718922662,0.39966652766191635,1.0,1.0
4,1,18,30.0,1.0,3,25,2,1,20.0,8.0,0.17770061810382706,0.5404505632823915,0.7653321718922662,0.39966652766191635,1.0,1.0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,0.17770061810382706,0.04003337505795604,0.7653321718922662,0.39966652766191635,1.0,1.0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,-0.3449482586721343,-0.4603838131664805,0.7653321718922662,0.39966652766191635,1.0,1.0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,-1.6515704506120379,-0.9608010013909171,0.7653321718922662,0.39966652766191635,1.0,1.0
4,1,18,30.0,1.0,3,25,1,2,20.0,8.0,0.439025056491808,1.040867751506828,0.7653321718922662,0.39966652766191635,1.0,1.0
4,1,18,30.0,1.0,3,25,2,1,20.0,8.0,0.700349494879789,0.04003337505795604,0.7653321718922662,0.39966652766191635,1.0,1.0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,0.700349494879789,-0.4603838131664805,0.7653321718922662,0.39966652766191635,1.0,1.0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,0.700349494879789,-0.4603838131664805,0.7653321718922662,0.39966652766191635,1.0,1.0
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,-1.2722217557438538,-0.7642569540383709,1.221913905753426,1.3322506426689293,1.0,0.9999999999999999
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,-0.12647818624354015,-0.31389124898004545,1.221913905753426,1.3322506426689293,1.0,0.9999999999999999
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,-0.12647818624354015,-0.013647445607827975,1.221913905753426,1.3322506426689293,1.0,0.9999999999999999
4,2,19,30.0,1.0,4,22,2,2,22.73,9.09,0.36455477211373666,-0.46401315066615384,1.221913905753426,1.3322506426689293,1.0,0.9999999999999999
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,-1.1085441029580945,-1.0645007574105882,1.221913905753426,1.3322506426689293,1.0,0.9999999999999999
4,2,19,30.0,1.0,4,22,2,1,22.73,9.09,-1.2722217557438538,-0.9143788557244796,1.221913905753426,1.3322506426689293,1.0,0.9999999999999999
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,0.20087711932797747,-0.31389124898004545,1.221913905753426,1.3322506426689293,1.0,0.9999999999999999
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,0.36455477211373666,-0.31389124898004545,1.221913905753426,1.3322506426689293,1.0,0.9999999999999999
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,-1.4358994085296126,-0.9143788557244796,1.221913905753426,1.3322506426689293,1.0,0.9999999999999999
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,0.8555877304710142,0.736962062822715,1.221913905753426,1.3322506426689293,1.0,0.9999999999999999
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,1.346620688828291,1.0372058661949317,1.221913905753426,1.3322506426689293,1.0,0.9999999999999999
4,2,19,30.0,1.0,4,22,2,2,22.73,9.09,-0.7811887973865765,-1.2146226590966969,1.221913905753426,1.3322506426689293,1.0,0.9999999999999999
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,1.182943036042532,1.6376934729393666,1.221913905753426,1.3322506426689293,1.0,0.9999999999999999
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,0.36455477211373666,0.8870839645088238,1.221913905753426,1.3322506426689293,1.0,0.9999999999999999
4,2,19,30.0,1.0,4,22,2,1,22.73,9.09,-1.2722217557438538,-0.31389124898004545,1.221913905753426,1.3322506426689293,1.0,0.9999999999999999
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,-0.7811887973865765,-0.9143788557244796,1.221913905753426,1.3322506426689293,1.0,0.9999999999999999
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,0.03719946654221902,-0.46401315066615384,1.221913905753426,1.3322506426689293,1.0,0.9999999999999999
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,1.182943036042532,0.28659635776438913,1.221913905753426,1.3322506426689293,1.0,0.9999999999999999
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,1.182943036042532,0.8870839645088238,1.221913905753426,1.3322506426689293,1.0,0.9999999999999999
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,1.182943036042532,1.6376934729393666,1.221913905753426,1.3322506426689293,1.0,0.9999999999999999
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,1.182943036042532,2.088059177997692,1.221913905753426,1.3322506426689293,1.0,0.9999999999999999
4,2,19,30.0,1.0,4,22,2,1,22.73,9.09,-1.2722217557438538,-1.2146226590966969,1.221913905753426,1.3322506426689293,1.0,0.9999999999999999
4,3,20,,,4,22,2,1,13.64,13.64,-1.219913511843341,-0.10146391029407437,0.9836762920895508,0.8959746440444408,1.0,1.0
4,3,20,,,4,22,1,1,13.64,13.64,0.813275674562227,-0.7711257182349692,0.9836762920895508,0.8959746440444408,1.0,1.0
4,3,20,,,4,22,2,1,13.64,13.64,-1.423232430483898,-0.9943463208819343,0.9836762920895508,0.8959746440444408,1.0,1.0
4,3,20,,,4,22,1,1,13.64,13.64,-1.0165945932027844,-1.440787526175864,0.9836762920895508,0.8959746440444408,1.0,1.0
4,3,20,,,4,22,1,1,13.64,13.64,-4.514586896332702e-16,1.2378597055877152,0.9836762920895508,0.8959746440444408,1.0,1.0
4,3,20,,,4,22,1,1,13.64,13.64,-4.514586896332702e-16,1.4610803082346795,0.9836762920895508,0.8959746440444408,1.0,1.0
4,3,20,,,4,22,1,1,13.64,13.64,0.2033189186405565,0.34497729499985536,0.9836762920895508,0.8959746440444408,1.0,1.0
4,3,20,,,4,22,1,1,13.64,13.64,2.439827023686681,-0.3246845129410395,0.9836762920895508,0.8959746440444408,1.0,1.0
4,3,20,,,4,22,1,1,13.64,13.64,-0.40663783728111397,-0.5479051155880046,0.9836762920895508,0.8959746440444408,1.0,1.0
4,3,20,,,4,22,1,1,13.64,13.64,-0.8132756745622275,-0.5479051155880046,0.9836762920895508,0.8959746440444408,1.0,1.0
4,3,20,,,4,22,1,1,13.64,13.64,-4.514586896332702e-16,-0.5479051155880046,0.9836762920895508,0.8959746440444408,1.0,1.0
4,3,20,,,4,22,1,1,13.64,13.64,-0.40663783728111397,-1.2175669235288988,0.9836762920895508,0.8959746440444408,1.0,1.0
4,3,20,,,4,22,1,1,13.64,13.64,-0.609956755921671,-0.9943463208819343,0.9836762920895508,0.8959746440444408,1.0,1.0
4,3,20,,,4,22,1,1,13.64,13.64,-0.609956755921671,-0.3246845129410395,0.9836762920895508,0.8959746440444408,1.0,1.0
4,3,20,,,4,22,1,1,13.64,13.64,-0.8132756745622275,-0.9943463208819343,0.9836762920895508,0.8959746440444408,1.0,1.0
4,3,20,,,4,22,2,1,13.64,13.64,-0.8132756745622275,-0.3246845129410395,0.9836762920895508,0.8959746440444408,1.0,1.0
4,3,20,,,4,22,1,1,13.64,13.64,0.60995675592167,1.0146391029407502,0.9836762920895508,0.8959746440444408,1.0,1.0
4,3,20,,,4,22,1,1,13.64,13.64,1.626551349124454,1.6843009108816445,0.9836762920895508,0.8959746440444408,1.0,1.0
4,3,20,,,4,22,1,1,13.64,13.64,-0.20331891864055698,1.4610803082346795,0.9836762920895508,0.8959746440444408,1.0,1.0
4,3,20,,,4,22,1,1,13.64,13.64,-4.514586896332702e-16,-0.3246845129410395,0.9836762920895508,0.8959746440444408,1.0,1.0
4,3,20,,,4,22,1,1,13.64,13.64,1.626551349124454,0.791418500293785,0.9836762920895508,0.8959746440444408,1.0,1.0
4,3,20,,,4,22,1,1,13.64,13.64,1.016594593202784,1.4610803082346795,0.9836762920895508,0.8959746440444408,1.0,1.0
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,-0.14693706196845155,-1.1216194443020047,1.1666802720295124,1.1038460900307572,1.0,1.0000000000000002
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,-1.6897762126372025,-0.9404347648378347,1.1666802720295124,1.1038460900307572,1.0,1.0000000000000002
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,-1.3469230680441466,-1.1216194443020047,1.1666802720295124,1.1038460900307572,1.0,1.0000000000000002
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,-2.0326293572302583,-1.8463581621586844,1.1666802720295124,1.1038460900307572,1.0,1.0000000000000002
5,1,21,30.0,1.0,3,21,2,2,23.81,23.81,-0.48979020656150757,-0.3968807264453248,1.1666802720295124,1.1038460900307572,1.0,1.0000000000000002
5,1,21,30.0,1.0,3,21,2,1,23.81,23.81,0.3673426549211317,0.8714120298038646,1.1666802720295124,1.1038460900307572,1.0,1.0000000000000002
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,1.7387552332933551,0.14667331194718505,1.1666802720295124,1.1038460900307572,1.0,1.0000000000000002
5,1,21,30.0,1.0,3,21,2,1,23.81,23.81,0.7101957995141878,1.2337813887322049,1.1666802720295124,1.1038460900307572,1.0,1.0000000000000002
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,0.3673426549211317,-0.7592500853736646,1.1666802720295124,1.1038460900307572,1.0,1.0000000000000002
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,0.5387692272176597,-0.5780654059094948,1.1666802720295124,1.1038460900307572,1.0,1.0000000000000002
5,1,21,30.0,1.0,3,21,2,1,23.81,23.81,-1.1754964957476188,-1.1216194443020047,1.1666802720295124,1.1038460900307572,1.0,1.0000000000000002
5,1,21,30.0,1.0,3,21,2,1,23.81,23.81,0.7101957995141878,-0.2156960469811551,1.1666802720295124,1.1038460900307572,1.0,1.0000000000000002
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,0.19591608262460408,0.8714120298038646,1.1666802720295124,1.1038460900307572,1.0,1.0000000000000002
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,1.053048944107243,1.596150747660544,1.1666802720295124,1.1038460900307572,1.0,1.0000000000000002
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,1.395902088700299,1.7773354271247142,1.1666802720295124,1.1038460900307572,1.0,1.0000000000000002
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,-0.14693706196845155,0.5090426708755248,1.1666802720295124,1.1038460900307572,1.0,1.0000000000000002
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,-0.48979020656150757,-0.034511367516985025,1.1666802720295124,1.1038460900307572,1.0,1.0000000000000002
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,0.8816223718107158,1.2337813887322049,1.1666802720295124,1.1038460900307572,1.0,1.0000000000000002
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,0.5387692272176597,0.32785799141135474,1.1666802720295124,1.1038460900307572,1.0,1.0000000000000002
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,-0.31836363426497954,-0.034511367516985025,1.1666802720295124,1.1038460900307572,1.0,1.0000000000000002
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,-0.6612167788580352,-0.3968807264453248,1.1666802720295124,1.1038460900307572,1.0,1.0000000000000002
5,2,22,40.0,2.0,3,19,1,1,21.05,21.06,-1.1362800846341208,-1.3872114896000547,0.7411071218669212,0.7132825035177586,1.0000000000000002,1.0
5,2,22,40.0,2.0,3,19,1,1,21.05,21.06,-0.8664135645335175,-1.106817677872384,0.7411071218669212,0.7132825035177586,1.0000000000000002,1.0
5,2,22,40.0,2.0,3,19,1,2,21.05,21.06,0.21305251586889773,-0.2656362426893718,0.7411071218669212,0.7132825035177586,1.0000000000000002,1.0
5,2,22,40.0,2.0,3,19,1,1,21.05,21.06,1.8322516364725203,1.416726627676652,0.7411071218669212,0.7132825035177586,1.0000000000000002,1.0
5,2,22,40.0,2.0,3,19,1,1,21.05,21.06,1.2925185962713124,-0.8264238661447131,0.7411071218669212,0.7132825035177586,1.0000000000000002,1.0
5,2,22,40.0,2.0,3,19,1,1,21.05,21.06,-0.3266805243323102,0.2951513807659694,0.7411071218669212,0.7132825035177586,1.0000000000000002,1.0
5,2,22,40.0,2.0,3,19,2,1,21.05,21.06,1.0226520761707085,1.416726627676652,0.7411071218669212,0.7132825035177586,1.0000000000000002,1.0
5,2,22,40.0,2.0,3,19,1,1,21.05,21.06,-0.056814004231706225,0.5755451924936403,0.7411071218669212,0.7132825035177586,1.0000000000000002,1.0
5,2,22,40.0,2.0,3,19,1,1,21.05,21.06,-0.056814004231706225,0.5755451924936403,0.7411071218669212,0.7132825035177586,1.0000000000000002,1.0
5,2,22,40.0,2.0,3,19,1,1,21.05,21.06,-0.056814004231706225,0.014757569038298503,0.7411071218669212,0.7132825035177586,1.0000000000000002,1.0
5,2,22,40.0,2.0,3,19,1,2,21.05,21.06,-0.8664135645335175,0.2951513807659694,0.7411071218669212,0.7132825035177586,1.0000000000000002,1.0
5,2,22,40.0,2.0,3,19,1,1,21.05,21.06,0.21305251586889773,0.8559390042213106,0.7411071218669212,0.7132825035177586,1.0000000000000002,1.0
5,2,22,40.0,2.0,3,19,1,1,21.05,21.06,1.0226520761707085,1.416726627676652,0.7411071218669212,0.7132825035177586,1.0000000000000002,1.0
5,2,22,40.0,2.0,3,19,1,2,21.05,21.06,-0.056814004231706225,0.014757569038298503,0.7411071218669212,0.7132825035177586,1.0000000000000002,1.0
5,2,22,40.0,2.0,3,19,2,1,21.05,21.06,0.21305251586889773,-0.2656362426893718,0.7411071218669212,0.7132825035177586,1.0000000000000002,1.0
5,2,22,40.0,2.0,3,19,1,1,21.05,21.06,-0.056814004231706225,-0.2656362426893718,0.7411071218669212,0.7132825035177586,1.0000000000000002,1.0
5,2,22,40.0,2.0,3,19,1,1,21.05,21.06,0.4829190359695011,-0.2656362426893718,0.7411071218669212,0.7132825035177586,1.0000000000000002,1.0
5,2,22,40.0,2.0,3,19,2,1,21.05,21.06,-0.056814004231706225,0.014757569038298503,0.7411071218669212,0.7132825035177586,1.0000000000000002,1.0
5,2,22,40.0,2.0,3,19,2,2,21.05,21.06,-2.7554792052377435,-2.5087867365107375,0.7411071218669212,0.7132825035177586,1.0000000000000002,1.0
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,0.8932782540463218,0.6911249028105669,1.0187195265058047,0.8681498779164321,1.0,0.9999999999999998
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,1.0896031450455135,0.9214998704140895,1.0187195265058047,0.8681498779164321,1.0,0.9999999999999998
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,-1.8552702199423585,-1.8429997408281797,1.0187195265058047,0.8681498779164321,1.0,0.9999999999999998
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,0.8932782540463218,0.6911249028105669,1.0187195265058047,0.8681498779164321,1.0,0.9999999999999998
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,-0.2846710919488268,-0.46074993520704477,1.0187195265058047,0.8681498779164321,1.0,0.9999999999999998
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,-0.8736457649464012,-0.6911249028105675,1.0187195265058047,0.8681498779164321,1.0,0.9999999999999998
5,3,23,50.0,3.0,4,20,2,1,10.0,10.0,-1.658945328943167,-1.382249805621135,1.0187195265058047,0.8681498779164321,1.0,0.9999999999999998
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,-0.48099598294801843,-0.46074993520704477,1.0187195265058047,0.8681498779164321,1.0,0.9999999999999998
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,-1.266295546944784,-0.9214998704140895,1.0187195265058047,0.8681498779164321,1.0,0.9999999999999998
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,-1.0699706559455928,-1.1518748380176123,1.0187195265058047,0.8681498779164321,1.0,0.9999999999999998
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,1.0896031450455135,1.382249805621135,1.0187195265058047,0.8681498779164321,1.0,0.9999999999999998
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,-0.2846710919488268,-0.46074993520704477,1.0187195265058047,0.8681498779164321,1.0,0.9999999999999998
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,0.10797869004955606,-0.23037496760352266,1.0187195265058047,0.8681498779164321,1.0,0.9999999999999998
5,3,23,50.0,3.0,4,20,2,2,10.0,10.0,0.6969533630471301,1.382249805621135,1.0187195265058047,0.8681498779164321,1.0,0.9999999999999998
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,0.5006284720479394,0.6911249028105669,1.0187195265058047,0.8681498779164321,1.0,0.9999999999999998
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,0.3043035810487477,0.6911249028105669,1.0187195265058047,0.8681498779164321,1.0,0.9999999999999998
5,3,23,50.0,3.0,4,20,1,2,10.0,10.0,-0.08834620094963558,-0.46074993520704477,1.0187195265058047,0.8681498779164321,1.0,0.9999999999999998
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,0.6969533630471301,0.6911249028105669,1.0187195265058047,0.8681498779164321,1.0,0.9999999999999998
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,-0.2846710919488268,-0.6911249028105675,1.0187195265058047,0.8681498779164321,1.0,0.9999999999999998
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,1.8749027090422792,1.6126247732246575,1.0187195265058047,0.8681498779164321,1.0,0.9999999999999998
5,4,24,20.0,0.0,4,19,2,1,5.26,0.0,-1.3242396452164051,-0.26171145320484046,1.311576882278982,1.1261900787909878,0.9999999999999998,1.0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,-1.0192632420756573,-2.037610599951972,1.311576882278982,1.1261900787909878,0.9999999999999998,1.0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,0.6581069751984558,1.159007864192865,1.311576882278982,1.1261900787909878,0.9999999999999998,1.0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,-1.9341924514979008,-1.8600206852772587,1.311576882278982,1.1261900787909878,0.9999999999999998,1.0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,0.5056187736280818,0.6262381201687257,1.311576882278982,1.1261900787909878,0.9999999999999998,1.0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,0.2006423704873337,-0.6168912825542667,1.311576882278982,1.1261900787909878,0.9999999999999998,1.0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,0.04815416891695999,0.09346837614458577,1.311576882278982,1.1261900787909878,0.9999999999999998,1.0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,1.5730361846206986,0.9814179495181515,1.311576882278982,1.1261900787909878,0.9999999999999998,1.0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,0.8105951767688292,0.09346837614458577,1.311576882278982,1.1261900787909878,0.9999999999999998,1.0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,-1.1717514436460312,-1.327250941253119,1.311576882278982,1.1261900787909878,0.9999999999999998,1.0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,-0.8667750405052835,-0.08412153853012715,1.311576882278982,1.1261900787909878,0.9999999999999998,1.0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,0.2006423704873337,0.4486482054940124,1.311576882278982,1.1261900787909878,0.9999999999999998,1.0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,0.6581069751984558,0.8038280348434382,1.311576882278982,1.1261900787909878,0.9999999999999998,1.0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,0.6581069751984558,-0.08412153853012715,1.311576882278982,1.1261900787909878,0.9999999999999998,1.0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,-1.0192632420756573,-0.4393013678795534,1.311576882278982,1.1261900787909878,0.9999999999999998,1.0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,0.9630833783392032,1.159007864192865,1.311576882278982,1.1261900787909878,0.9999999999999998,1.0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,0.9630833783392032,1.691777608217004,1.311576882278982,1.1261900787909878,0.9999999999999998,1.0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,0.9630833783392032,0.09346837614458577,1.311576882278982,1.1261900787909878,0.9999999999999998,1.0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,-0.8667750405052835,-0.4393013678795534,1.311576882278982,1.1261900787909878,0.9999999999999998,1.0
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,0.24525290517736403,-0.5128387674111288,1.0008221728384226,1.0813251450253385,0.9999999999999998,0.9999999999999999
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,0.0454172046624744,-0.32788052342678714,1.0008221728384226,1.0813251450253385,0.9999999999999998,0.9999999999999999
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,-1.1535969984268626,-0.8827552553798117,1.0008221728384226,1.0813251450253385,0.9999999999999998,0.9999999999999999
5,5,25,40.0,2.0,5,22,1,2,18.18,9.09,-1.3534326989417522,-1.9925047192858603,1.0008221728384226,1.0813251450253385,0.9999999999999998,0.9999999999999999
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,0.24525290517736403,-0.1429222794424459,1.0008221728384226,1.0813251450253385,0.9999999999999998,0.9999999999999999
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,0.8447600067220321,-0.32788052342678714,1.0008221728384226,1.0813251450253385,0.9999999999999998,0.9999999999999999
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,0.24525290517736403,1.1517854284479447,1.0008221728384226,1.0813251450253385,0.9999999999999998,0.9999999999999999
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,0.0454172046624744,1.3367436724322865,1.0008221728384226,1.0813251450253385,0.9999999999999998,0.9999999999999999
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,0.0454172046624744,-1.0677134993641533,1.0008221728384226,1.0813251450253385,0.9999999999999998,0.9999999999999999
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,0.4450886056922528,-0.69779701139547,1.0008221728384226,1.0813251450253385,0.9999999999999998,0.9999999999999999
5,5,25,40.0,2.0,5,22,2,1,18.18,9.09,-1.5532683994566414,-0.8827552553798117,1.0008221728384226,1.0813251450253385,0.9999999999999998,0.9999999999999999
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,0.6449243062071425,0.41195245251057905,1.0008221728384226,1.0813251450253385,0.9999999999999998,0.9999999999999999
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,0.8447600067220321,0.9668271844636032,1.0008221728384226,1.0813251450253385,0.9999999999999998,0.9999999999999999
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,0.4450886056922528,1.3367436724322865,1.0008221728384226,1.0813251450253385,0.9999999999999998,0.9999999999999999
5,5,25,40.0,2.0,5,22,2,1,18.18,9.09,-2.15277550100131,-0.8827552553798117,1.0008221728384226,1.0813251450253385,0.9999999999999998,0.9999999999999999
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,-1.3534326989417522,-0.69779701139547,1.0008221728384226,1.0813251450253385,0.9999999999999998,0.9999999999999999
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,0.24525290517736403,1.1517854284479447,1.0008221728384226,1.0813251450253385,0.9999999999999998,0.9999999999999999
5,5,25,40.0,2.0,5,22,2,1,18.18,9.09,0.24525290517736403,0.5969106964949199,1.0008221728384226,1.0813251450253385,0.9999999999999998,0.9999999999999999
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,0.0454172046624744,-0.5128387674111288,1.0008221728384226,1.0813251450253385,0.9999999999999998,0.9999999999999999
5,5,25,40.0,2.0,5,22,1,2,18.18,9.09,1.6441028087815899,1.1517854284479447,1.0008221728384226,1.0813251450253385,0.9999999999999998,0.9999999999999999
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,1.8439385092964795,1.5217019164166272,1.0008221728384226,1.0813251450253385,0.9999999999999998,0.9999999999999999
5,5,25,40.0,2.0,5,22,2,1,18.18,9.09,-0.5540898968821941,-0.69779701139547,1.0008221728384226,1.0813251450253385,0.9999999999999998,0.9999999999999999
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,1.0002613866606753,1.5615059598094148,0.9815616147054669,0.9256798133712959,1.0,1.0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,0.38899053925692934,-0.5990683242036128,0.9815616147054669,0.9256798133712959,1.0,1.0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,0.592747488391511,1.3454485314081117,0.9815616147054669,0.9256798133712959,1.0,1.0
5,6,26,30.0,1.0,5,22,1,2,4.54,9.09,0.1852335901223471,-0.5990683242036128,0.9815616147054669,0.9256798133712959,1.0,1.0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,-1.2410650538197268,-0.5990683242036128,0.9815616147054669,0.9256798133712959,1.0,1.0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,-0.018523359012234623,-0.1669534674010069,0.9815616147054669,0.9256798133712959,1.0,1.0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,2.426560030602749,1.5615059598094148,0.9815616147054669,0.9256798133712959,1.0,1.0
5,6,26,30.0,1.0,5,22,2,1,4.54,9.09,-1.2410650538197268,-0.8151257526049153,0.9815616147054669,0.9256798133712959,1.0,1.0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,0.592747488391511,-0.38301089580230985,0.9815616147054669,0.9256798133712959,1.0,1.0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,-0.22228030814681682,-0.1669534674010069,0.9815616147054669,0.9256798133712959,1.0,1.0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,-1.4448220029543088,-1.6793554662101262,0.9815616147054669,0.9256798133712959,1.0,1.0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,-1.0373081046851447,-1.0311831810062182,0.9815616147054669,0.9256798133712959,1.0,1.0
5,6,26,30.0,1.0,5,22,1,2,4.54,9.09,0.1852335901223471,0.2651613894015985,0.9815616147054669,0.9256798133712959,1.0,1.0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,0.592747488391511,0.6972762462042039,0.9815616147054669,0.9256798133712959,1.0,1.0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,-1.2410650538197268,-1.2472406094075206,0.9815616147054669,0.9256798133712959,1.0,1.0
