School,Teacher,Teacher ID,Teacher Age Group,Experience,Grade,Class size,Income Type,Ethnicity,% of low,% of multi,AveAca,AveSocio
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,-0.044299631351558046,-0.21132641513490308
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,1.196090046492072,1.362691021731958
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,0.48729594486714006,0.8380185427763379
5,8,28,20.0,0.0,6,24,2,1,16.67,0.0,-1.8162848854138862,-1.0857805467276038
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,-1.9934834108201192,-0.9108897204090635
5,8,28,20.0,0.0,6,24,2,1,16.67,0.0,-0.044299631351558046,0.8380185427763379
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,-0.22149815675779103,0.4882368901392573
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,0.664494470273373,1.1878001954134185
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,-0.22149815675779103,-0.9108897204090635
5,8,28,20.0,0.0,6,24,2,1,16.67,0.0,0.13289889405467492,0.1384552375021775
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,-0.3986966821640236,0.1384552375021775
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,0.13289889405467492,-0.21132641513490308
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,0.13289889405467492,-0.386217241453443
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,1.3732885718983041,1.0129093690948783
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,0.3100974194609079,1.1878001954134185
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,0.664494470273373,0.3133460638207178
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,-0.3986966821640236,0.1384552375021775
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,0.9622304498870501,0.2841392304499835
6,1,29,40.0,2.0,3,23,2,2,8.7,26.08,-0.7590929104664493,0.0799141585640576
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,-1.742706259239877,-1.553886416523352
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,-0.7590929104664493,-0.9412112008655733
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,-0.7590929104664493,-1.3496613446374255
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,1.6999404614671205,1.3052645898796145
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,-1.9886095964332342,-1.962336560295204
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,0.9622304498870501,1.9179398055373935
6,1,29,40.0,2.0,3,23,2,1,8.7,26.08,0.9622304498870501,-0.32853598520779465
6,1,29,40.0,2.0,3,23,1,2,8.7,26.08,-0.2672862360797354,-0.12431091332186875
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,-1.0049962476598064,-0.7369861289796473
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,0.9622304498870501,0.8968144461077626
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,-0.5131895732730921,0.0799141585640576
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,-0.2672862360797354,-0.532761057093721
6,1,29,40.0,2.0,3,23,1,2,8.7,26.08,-0.7590929104664493,-0.7369861289796473
6,1,29,40.0,2.0,3,23,1,2,8.7,26.08,0.22452043830697846,-0.12431091332186875
6,1,29,40.0,2.0,3,23,1,2,8.7,26.08,-0.7590929104664493,-0.32853598520779465
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,-0.2672862360797354,0.4883643023359099
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,0.7163271126936929,0.2841392304499835
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,1.2081337870804063,1.5094896617655407
6,1,29,40.0,2.0,3,23,1,2,8.7,26.08,1.2081337870804063,1.5094896617655407
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,0.22452043830697846,0.4883643023359099
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,0.7163271126936929,-0.12431091332186875
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-0.3343235117263515,-0.5200012863374869
6,2,30,30.0,1.0,4,23,2,1,8.7,13.04,0.6909352575677918,0.6190491504017722
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,1.203564642214864,1.4733369779562162
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,1.203564642214864,0.049523932032142684
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-2.128526357991103,-1.9438143322615609
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-1.1032675886969594,-1.3742891138919315
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,1.4598793345383991,0.9038117595865873
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-1.1032675886969594,-0.5200012863374869
6,2,30,30.0,1.0,4,23,1,2,8.7,13.04,1.7161940268619351,0.9038117595865873
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,1.203564642214864,1.4733369779562162
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-0.5906382040498876,-0.8047638955223019
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,0.17830587292072017,0.049523932032142684
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-0.3343235117263515,-0.23523867715267238
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-0.5906382040498876,0.3342865412169571
6,2,30,30.0,1.0,4,23,1,2,8.7,13.04,-0.8469528963734237,-0.5200012863374869
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-0.5906382040498876,0.049523932032142684
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,0.4346205652442557,0.3342865412169571
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,0.17830587292072017,-0.23523867715267238
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-1.3595822810204954,-1.3742891138919315
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,0.9472499498913279,2.042862196325846
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-0.3343235117263515,-1.3742891138919315
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-0.07800881940281595,0.3342865412169571
6,2,30,30.0,1.0,4,23,2,2,8.7,13.04,0.17830587292072017,0.3342865412169571
6,3,31,20.0,0.0,5,22,2,1,13.64,4.55,-2.4118194846594614,-1.415534704271867
6,3,31,20.0,0.0,5,22,1,2,13.64,4.55,-1.268988098082363,-2.370803523105642
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,1.506459555033448,2.0234330435297223
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-0.9424648447746204,-0.2692121216713369
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-0.6159415914668778,-0.46026588543809205
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,0.3636281684563498,0.30394916962892765
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,0.5268897951102205,0.8771104609291931
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,0.8534130484179633,-0.2692121216713369
6,3,31,20.0,0.0,5,22,2,1,13.64,4.55,0.037104915148607066,-0.07815835790458218
6,3,31,20.0,0.0,5,22,2,1,13.64,4.55,0.8534130484179633,0.6860566971624379
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-0.6159415914668778,-1.2244809405051118
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-0.1261567115052643,0.4950029333956828
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,1.179936301725706,0.11289540586217295
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-0.6159415914668778,-0.46026588543809205
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-0.1261567115052643,0.4950029333956828
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-1.1057264714284916,-0.8423734129716018
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,1.506459555033448,1.2592179884627026
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,0.6901514217640918,0.30394916962892765
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,1.179936301725706,1.6413255159962128
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,0.037104915148607066,-0.2692121216713369
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-0.1261567115052643,-0.07815835790458218
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-0.7792032181207491,-0.46026588543809205
6,4,32,30.0,1.0,5,23,1,2,26.09,26.09,-1.4434935928472594,-1.7640961368474548
6,4,32,30.0,1.0,5,23,2,2,26.09,26.09,-0.9669335071704128,-0.6188563060714863
6,4,32,30.0,1.0,5,23,1,2,26.09,26.09,1.5747202831061016,1.5080176653695971
6,4,32,30.0,1.0,5,23,2,2,26.09,26.09,-1.125786869062695,-1.600490446736602
6,4,32,30.0,1.0,5,23,1,2,26.09,26.09,0.3038933879678445,-0.6188563060714863
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,1.0981601974292552,0.3627778345936294
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,0.14504002607556218,-0.45525061596063393
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,-0.6492267833858486,0.19917214448277665
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,-0.8080801452781309,-1.600490446736602
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,1.415866921213819,1.1808062851478924
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,-1.4434935928472594,-0.782461996182339
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,1.2570135593215375,1.1808062851478924
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,0.14504002607556218,0.19917214448277665
6,4,32,30.0,1.0,5,23,2,1,26.09,26.09,-0.6492267833858486,0.3627778345936294
6,4,32,30.0,1.0,5,23,2,1,26.09,26.09,-0.013813335816720108,0.8535949049261868
6,4,32,30.0,1.0,5,23,2,1,26.09,26.09,-1.2846402309549771,-0.782461996182339
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,-0.17266669770900206,-0.782461996182339
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,0.14504002607556218,0.3627778345936294
6,4,32,30.0,1.0,5,23,2,1,26.09,26.09,0.939306835536973,1.1808062851478924
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,-0.6492267833858486,-0.2916449258497812
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,-0.33152005960128433,-0.45525061596063393
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,1.7335736449983838,1.5080176653695971
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,0.7804534736446906,0.8535949049261868
6,5,33,40.0,2.0,6,20,2,1,10.0,15.0,-0.4260881190907356,-0.21157598612734685
6,5,33,40.0,2.0,6,20,1,2,10.0,15.0,0.24668259526305694,0.8463039445093858
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,0.02242569047845927,0.4936773009638085
6,5,33,40.0,2.0,6,20,1,2,10.0,15.0,-0.4260881190907356,0.4936773009638085
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,1.3679671191860439,1.1989305880549639
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,0.6951964048322519,-1.9747092038552356
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,0.4709395000476541,0.14105065741823045
6,5,33,40.0,2.0,6,20,1,2,10.0,15.0,-0.4260881190907356,-0.21157598612734685
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,-2.220143357367516,-1.6220825603096583
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,0.4709395000476541,-0.21157598612734685
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,1.8164809287552393,2.2568105186916965
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,-0.4260881190907356,-0.9168292732185029
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,-1.9958864525829179,-0.9168292732185029
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,1.3679671191860439,0.8463039445093858
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,0.6951964048322519,0.14105065741823045
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,-0.4260881190907356,0.4936773009638085
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,0.24668259526305694,0.4936773009638085
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,0.02242569047845927,0.14105065741823045
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,-0.4260881190907356,-0.21157598612734685
6,5,33,40.0,2.0,6,20,2,1,10.0,15.0,-0.6503450238753333,-1.2694559167640802
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-1.6429753280302037,-1.5131885134445444
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,0.27036302866319883,0.2624918849852791
7,1,34,30.0,1.0,3,23,2,1,8.7,4.35,1.7053667961832513,0.2624918849852791
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,1.7053667961832513,0.9727640443572083
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,0.03119573407652376,-0.44778027438665013
7,1,34,30.0,1.0,3,23,2,1,8.7,4.35,-0.4471388550968269,-0.44778027438665013
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-1.1646407388568532,-0.44778027438665013
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,1.2270322070099002,1.6830362037291384
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,0.03119573407652376,1.3279001240431734
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,0.27036302866319883,-1.15805243375858
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,1.2270322070099002,0.6176279646712433
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,0.27036302866319883,0.2624918849852791
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,0.27036302866319883,-0.09264419470068591
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-1.4038080334435288,-1.5131885134445444
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,0.9878649124232256,1.3279001240431734
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-0.9254734442701781,-0.44778027438665013
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-0.6863061496835025,-1.5131885134445444
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-0.4471388550968269,-0.09264419470068591
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,0.5095303232498745,0.9727640443572083
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-1.1646407388568532,-0.8029163540726151
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,0.9878649124232256,1.3279001240431734
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-0.4471388550968269,0.6176279646712433
7,1,34,30.0,1.0,3,23,1,2,8.7,4.35,-1.1646407388568532,-1.15805243375858
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-0.4114146540939563,-0.9109320860749331
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,0.7405463773691215,0.3933570371687218
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-1.563375685557034,-1.5630766476967606
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-1.1793886750693414,-0.9109320860749331
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,0.932539882612968,0.6107385577093302
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-0.6034081593378023,0.17597551662811248
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-0.9873951698254954,-2.215221209318588
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-0.21942114885010974,-0.041406003912496825
7,2,35,30.0,1.0,3,21,2,1,14.29,4.76,-1.1793886750693414,-0.9109320860749331
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-0.4114146540939563,0.8281200782499395
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-0.6034081593378023,0.17597551662811248
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,2.084500914076046,0.8281200782499395
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-0.027427643606263666,1.0455015987905487
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,0.35655936688142936,0.17597551662811248
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-0.9873951698254954,0.6107385577093302
7,2,35,30.0,1.0,3,21,2,2,14.29,4.76,-0.6034081593378023,-1.78045816823737
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,0.5485528721252759,0.3933570371687218
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,0.932539882612968,-0.041406003912496825
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,1.1245333878568147,0.8281200782499395
7,2,35,30.0,1.0,3,21,2,1,14.29,4.76,0.35655936688142936,1.0455015987905487
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,1.7005139035883532,1.262883119331158
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,-0.09405227175929043,-0.7419770258450049
7,3,36,30.0,1.0,4,22,2,2,27.27,9.1,-0.09405227175929043,-0.7419770258450049
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,0.2821568152778713,-0.306683837349269
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,0.6583659023150322,0.3462559453943352
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,-1.975097706945097,-1.3949168085886092
7,3,36,30.0,1.0,4,22,2,1,27.27,9.1,0.09405227175929043,-0.5243304315971372
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,1.034574989352194,0.9991957281379389
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,0.4702613587964522,0.5639025396422034
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,0.09405227175929043,-0.08903724310140125
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,-0.6583659023150322,-0.9596236200928732
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,-0.6583659023150322,-0.7419770258450049
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,1.034574989352194,1.2168423223858071
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,1.9750977069450975,1.6521355108815436
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,-0.47026135879645176,-0.9596236200928732
7,3,36,30.0,1.0,4,22,2,1,27.27,9.1,0.6583659023150322,0.9991957281379389
7,3,36,30.0,1.0,4,22,1,2,27.27,9.1,-0.2821568152778709,0.12860935114646696
7,3,36,30.0,1.0,4,22,2,1,27.27,9.1,-1.7869931634265166,-1.6125634028364773
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,-1.034574989352194,-0.9596236200928732
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,1.4107840763893558,1.6521355108815436
7,3,36,30.0,1.0,4,22,2,1,27.27,9.1,0.09405227175929043,0.9991957281379389
7,3,36,30.0,1.0,4,22,2,1,27.27,9.1,-1.4107840763893553,-0.5243304315971372
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,0.6583659023150322,0.9991957281379389
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,0.39133960419308844,0.1551950499776283
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.29350470314481536,0.969969062360173
7,4,37,30.0,1.0,4,21,2,1,23.8,0.0,1.0761839115309915,-1.7459443122483105
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.6359268568137665,-1.7459443122483105
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,1.0761839115309915,0.6983777248993249
7,4,37,30.0,1.0,4,21,2,1,23.8,0.0,0.39133960419308844,0.969969062360173
7,4,37,30.0,1.0,4,21,2,1,23.8,0.0,-0.6359268568137665,-0.659578962404917
7,4,37,30.0,1.0,4,21,2,1,23.8,0.0,0.04891745052413653,0.969969062360173
7,4,37,30.0,1.0,4,21,2,1,23.8,0.0,-2.348037625158524,-0.38798762494406897
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.6359268568137665,-1.2027616373266137
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.9783490104827184,0.969969062360173
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.6359268568137665,-0.659578962404917
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,0.04891745052413653,0.1551950499776283
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.6359268568137665,0.969969062360173
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.9783490104827184,-0.9311702998657656
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,0.7337617578620396,0.42678638743847636
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,1.4186060651999426,0.6983777248993249
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,1.4186060651999426,0.969969062360173
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.29350470314481536,0.42678638743847636
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,1.7610282188688944,0.6983777248993249
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.29350470314481536,-1.7459443122483105
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,1.4963467232373977,0.7830808130121888
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,-1.064068780968817,-0.37093301668998424
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,0.0997564482158262,0.7830808130121888
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,-0.13300859762110265,-1.5249468463921576
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,-1.064068780968817,-0.37093301668998424
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,1.2635816774004693,1.0715842704377323
7,5,38,30.0,1.0,5,21,1,2,23.8,9.5,-1.064068780968817,-0.6594364741155277
7,5,38,30.0,1.0,5,21,2,1,23.8,9.5,-1.5295988726426744,-1.8134503038177008
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,1.2635816774004693,-0.6594364741155277
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,-1.064068780968817,-1.2364433889666142
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,0.0997564482158262,0.7830808130121888
7,5,38,30.0,1.0,5,21,2,1,23.8,9.5,0.7980515857266123,1.0715842704377323
7,5,38,30.0,1.0,5,21,2,1,23.8,9.5,0.7980515857266123,0.49457735558664584
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,0.5652865398896834,1.3600877278632753
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,-1.2968338268057458,-0.9479399315410707
7,5,38,30.0,1.0,5,21,2,2,23.8,9.5,-1.2968338268057458,-0.9479399315410707
7,5,38,30.0,1.0,5,21,2,1,23.8,9.5,-0.13300859762110265,1.0715842704377323
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,0.0997564482158262,-0.08242955926444129
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,1.2635816774004693,0.49457735558664584
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,1.0308166315635405,1.3600877278632753
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,-0.13300859762110265,-0.6594364741155277
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-0.1953661662911415,-0.6515583641446037
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,3.3212248269493947,2.8234195779599514
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,0.39073233258228124,0.21718612138153487
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-1.172196997746846,-1.3031167282892078
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-0.3907323325822821,-1.0859306069076728
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-0.1953661662911415,-0.21718612138153437
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,0.39073233258228124,0.21718612138153487
7,6,39,40.0,2.0,6,21,1,2,19.05,4.76,0.1953661662911402,4.822500651736276e-16
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-0.5860984988734232,4.822500651736276e-16
7,6,39,40.0,2.0,6,21,2,1,19.05,4.76,-1.3675631640379868,-0.6515583641446037
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-1.172196997746846,-1.0859306069076728
7,6,39,40.0,2.0,6,21,2,1,19.05,4.76,-0.781464665164564,-1.5203028496707423
7,6,39,40.0,2.0,6,21,2,1,19.05,4.76,-4.338000320983435e-16,0.43437224276306974
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,0.5860984988734224,4.822500651736276e-16
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-0.1953661662911415,-0.43437224276306874
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,0.976830831455704,1.0859306069076737
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,0.5860984988734224,1.5203028496707431
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,0.7814646651645629,0.8687444855261389
7,6,39,40.0,2.0,6,21,2,1,19.05,4.76,-0.5860984988734232,4.822500651736276e-16
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-0.3907323325822821,4.822500651736276e-16
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-0.1953661662911415,-0.21718612138153437
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,1.6748372464595054,0.9647161263675892
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-0.3913171136587621,0.44706357075571257
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,0.6417600664003715,0.9647161263675892
7,7,40,20.0,0.0,6,22,2,1,22.73,4.55,-1.2522147637080403,-1.1058940960799184
7,7,40,20.0,0.0,6,22,2,1,22.73,4.55,0.2974010063806607,0.27451271888508677
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-1.0800352336981844,-1.9686483554330467
7,7,40,20.0,0.0,6,22,2,2,22.73,4.55,-0.3913171136587621,0.10196186701446097
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,0.8139395964102273,0.44706357075571257
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,0.1252214763708049,0.10196186701446097
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-2.2852919437671737,-1.796097503562421
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,0.8139395964102273,0.7921652744969634
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,1.158298656429939,0.9647161263675892
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,0.8139395964102273,0.7921652744969634
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-1.7687533537376072,-1.796097503562421
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-0.2191375836489063,-0.07058898485616483
7,7,40,20.0,0.0,6,22,2,1,22.73,4.55,0.986119126420083,0.9647161263675892
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-0.5634966436686175,-0.41569068859741604
7,7,40,20.0,0.0,6,22,2,1,22.73,4.55,0.6417600664003715,-0.933343244209293
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-0.7356761736784733,-0.7607923923386672
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-0.04695805363905088,0.27451271888508677
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-0.04695805363905088,1.482368681979466
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,0.8139395964102273,0.27451271888508677
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,-1.1915211878631171,-1.1058197810811674
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,1.2228770085963565,0.5700101964335916
7,8,41,30.0,1.0,6,21,2,1,19.05,0.0,-0.3135582073323991,-0.14820265107273328
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,1.0033862634636779,1.048818761437809
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,-0.09406746219971991,-0.14820265107273328
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,-1.4110119329957964,-1.5846283460853843
